28605,9350,37,Nicolás,Otamendi,Nicolás Otamendi,Otamendi,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p9350c37j30.jpg,Defender,12/02/1988,81,183,30,18,Argentina,http://www.squawka.com/players/nicolas-otamendi/stats,17,37,playing,29,24.2
28605,15510,37,Kelechi,Iheanacho,Kelechi Iheanacho,Iheanacho,Man City,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p15510c37j72.jpg,Forward,03/10/1996,77,187,72,0,Nigeria,http://www.squawka.com/players/kelechi-iheanacho/stats,0,0,bench,20,22
28605,375,46,Lukasz,Fabianski,Lukasz Fabianski,Fabianski,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p375c46j1.jpg,Goalkeeper,18/04/1985,83,190,1,-23,Poland,http://www.squawka.com/players/lukasz-fabianski/stats,5,50,playing,31,23
28605,1811,46,Jordi,Amat,Jordi Amat,Amat,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p1811c46j2.jpg,Defender,21/03/1992,78,184,2,-13,Spain,http://www.squawka.com/players/jordi-amat/stats,17,61,playing,25,23
28605,817,46,Neil,Taylor,Neil Taylor,Neil Taylor,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p817c46j0.jpg,Defender,07/02/1989,65,175,3,0,Wales,http://www.squawka.com/players/neil-taylor/stats,0,0,bench,28,21.2
28605,3691,46,Sung-yueng,Ki,Ki Sung-yueng,Ki,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p3691c46j4.jpg,Midfielder,24/01/1989,79,187,4,7,Korea Republic,http://www.squawka.com/players/ki-sung-yueng/stats,0,0,bench,28,22.6
28605,7669,46,Mike,van der Hoorn,Mike van der Hoorn,van der Hoorn,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p7669c233j6.png,Defender,15/10/1992,81,190,5,-40,Netherlands,http://www.squawka.com/players/mike-van-der-hoorn/stats,17,37,playing,24,22.4
28605,15161,46,Alfie,Mawson,Alfie Mawson,Mawson,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p15161c450j35.png,Defender,19/01/1994,81,190,6,0,England,http://www.squawka.com/players/alfie-mawson/stats,0,0,bench,23,22.4
28605,823,46,Leon,Britton,Leon Britton,Britton,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p823c46j7.jpg,Midfielder,16/09/1982,64,168,7,-4,England,http://www.squawka.com/players/leon-britton/stats,40,31,playing,34,22.7
28605,4188,46,Leroy,Fer,Leroy Fer,Fer,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p4188c46j8.jpg,Midfielder,05/01/1990,79,188,8,31,Netherlands,http://www.squawka.com/players/leroy-fer/stats,62,50,playing,27,22.4
28605,312,46,Fernando,Llorente,Fernando Llorente,Fernando Llorente,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p312c46j9.jpg,Forward,26/02/1985,90,195,9,37,Spain,http://www.squawka.com/players/fernando-llorente/stats,85,50,playing,32,23.7
28605,5420,46,Borja,González Tomás,Borja Bastón,González Tomás,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p5420c460j18.jpg,Forward,25/08/1992,82,191,10,-5,Spain,http://www.squawka.com/players/borja-baston/stats,0,0,bench,24,22.5
28605,8083,46,Kristoffer,Nordfeldt,Kristoffer Nordfeldt,Nordfeldt,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p8083c46j13.jpg,Goalkeeper,23/06/1989,85,190,13,0,Sweden,http://www.squawka.com/players/kristoffer-nordfeldt/stats,0,0,bench,27,23.5
28605,826,46,Wayne,Routledge,Wayne Routledge,Routledge,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p826c46j15.jpg,Midfielder,07/01/1985,64,170,15,-16,England,http://www.squawka.com/players/wayne-routledge/stats,62,78,playing,32,22.1
28605,17047,46,Modou,Barrow,Modou Barrow,Barrow,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p17047c46j17.jpg,Forward,13/10/1992,63,176,17,-6,Gambia,http://www.squawka.com/players/modou-barrow/stats,0,0,bench,24,20.3
28605,6788,46,Jefferson,Montero,Jefferson Montero,Jefferson Montero,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p6788c46j20.jpg,Midfielder,01/09/1989,68,170,20,0,Ecuador,http://www.squawka.com/players/jefferson-montero/stats,0,0,bench,27,23.5
28605,807,46,Angel,Rangel,Angel Rangel,Rangel,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p807c46j22.jpg,Defender,28/10/1982,84,188,22,9,Spain,http://www.squawka.com/players/angel-rangel/stats,21,15,playing,34,23.8
28605,863,46,Gylfi,Sigurdsson,Gylfi Sigurdsson,Gylfi Sigurdsson,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p863c46j23.jpg,Midfielder,08/09/1989,79,186,23,30,Iceland,http://www.squawka.com/players/gylfi-sigurdsson/stats,62,22,playing,27,22.8
28605,743,46,Jack,Cork,Jack Cork,Cork,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p743c46j24.jpg,Midfielder,25/06/1989,70,183,24,-13,England,http://www.squawka.com/players/jack-cork/stats,40,66,playing,27,20.9
28605,853,46,Kyle,Naughton,Kyle Naughton,Naughton,Swansea,http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/players/thumb/p853c46j26.jpg,Defender,11/11/1988,73,175,26,-8,England,http://www.squawka.com/players/kyle-naughton/stats,21,85,playing,28,23.8
