28605,50 - 55,11,37,1
28605,50 - 55,11,37,2
28605,50 - 55,11,46,1
28605,50 - 55,11,37,11
28605,50 - 55,11,46,5
28605,50 - 55,11,37,9
28605,50 - 55,11,46,1
28605,50 - 55,11,37,4
28605,50 - 55,11,37,4
28605,50 - 55,11,46,1
28605,50 - 55,11,37,2
28605,50 - 55,11,37,2
28605,50 - 55,11,46,2
28605,50 - 55,11,37,1
28605,50 - 55,11,37,7
28605,50 - 55,11,46,1
28605,55 - 60,12,37,10
28605,55 - 60,12,46,7
28605,55 - 60,12,37,10
28605,55 - 60,12,46,3
28605,55 - 60,12,37,3
28605,55 - 60,12,37,8
28605,55 - 60,12,46,4
28605,55 - 60,12,37,5
28605,55 - 60,12,46,1
28605,55 - 60,12,37,4
28605,55 - 60,12,46,4
28605,55 - 60,12,37,6
28605,55 - 60,12,37,1
28605,55 - 60,12,46,2
28605,55 - 60,12,46,1
28605,55 - 60,12,37,2
28605,55 - 60,12,46,1
28605,55 - 60,12,37,2
28605,55 - 60,12,37,7
28605,55 - 60,12,46,5
28605,55 - 60,12,37,2
28605,60 - 65,13,37,4
28605,60 - 65,13,46,4
28605,60 - 65,13,46,1
28605,60 - 65,13,37,2
28605,60 - 65,13,37,4
28605,60 - 65,13,37,4
28605,60 - 65,13,46,4
28605,60 - 65,13,37,5
28605,60 - 65,13,37,7
28605,60 - 65,13,46,6
28605,60 - 65,13,37,4
28605,60 - 65,13,46,4
28605,60 - 65,13,37,2
28605,60 - 65,13,46,1
28605,60 - 65,13,46,1
28605,60 - 65,13,46,6
28605,60 - 65,13,46,2
28605,60 - 65,13,46,2
28605,60 - 65,13,46,2
28605,60 - 65,13,37,2
28605,60 - 65,13,37,2
28605,60 - 65,13,37,1
28605,65 - 70,14,37,1
28605,65 - 70,14,46,5
28605,65 - 70,14,37,5
28605,65 - 70,14,46,3
28605,65 - 70,14,46,5
28605,65 - 70,14,37,4
28605,65 - 70,14,46,3
28605,65 - 70,14,46,1
28605,65 - 70,14,46,2
28605,65 - 70,14,37,1
28605,65 - 70,14,37,2
28605,65 - 70,14,37,3
28605,65 - 70,14,46,1
28605,65 - 70,14,37,3
28605,65 - 70,14,46,4
28605,65 - 70,14,37,3
28605,65 - 70,14,46,1
28605,65 - 70,14,37,1
28605,65 - 70,14,37,1
28605,65 - 70,14,46,2
28605,65 - 70,14,37,6
28605,65 - 70,14,46,4
28605,65 - 70,14,46,2
28605,65 - 70,14,46,2
28605,65 - 70,14,37,1
28605,65 - 70,14,37,1
28605,70 - 75,15,37,10
28605,70 - 75,15,37,4
28605,70 - 75,15,46,1
28605,70 - 75,15,37,3
28605,70 - 75,15,46,1
28605,70 - 75,15,46,1
28605,70 - 75,15,46,6
28605,70 - 75,15,37,4
28605,70 - 75,15,37,1
28605,70 - 75,15,37,3
28605,70 - 75,15,46,7
28605,70 - 75,15,37,1
28605,70 - 75,15,46,1
28605,70 - 75,15,46,5
28605,70 - 75,15,37,2
28605,70 - 75,15,46,6
28605,70 - 75,15,37,4
28605,70 - 75,15,37,4
28605,70 - 75,15,37,3
28605,70 - 75,15,46,1
28605,70 - 75,15,37,1
28605,75 - 80,16,46,1
28605,75 - 80,16,37,4
28605,75 - 80,16,46,3
28605,75 - 80,16,37,2
28605,75 - 80,16,46,3
28605,75 - 80,16,46,4
28605,75 - 80,16,37,5
28605,75 - 80,16,46,3
28605,75 - 80,16,37,1
28605,75 - 80,16,46,4
28605,75 - 80,16,37,3
28605,75 - 80,16,46,1
28605,75 - 80,16,46,4
28605,75 - 80,16,37,1
28605,75 - 80,16,37,2
28605,75 - 80,16,46,1
28605,75 - 80,16,37,1
28605,75 - 80,16,46,1
28605,80 - 85,17,37,3
28605,80 - 85,17,46,6
28605,80 - 85,17,37,6
28605,80 - 85,17,46,2
28605,80 - 85,17,37,5
28605,80 - 85,17,46,2
28605,80 - 85,17,37,2
28605,80 - 85,17,46,3
28605,80 - 85,17,37,1
28605,80 - 85,17,37,1
28605,80 - 85,17,46,7
28605,80 - 85,17,46,3
28605,80 - 85,17,46,1
28605,80 - 85,17,37,1
28605,80 - 85,17,46,1
28605,80 - 85,17,37,2
28605,80 - 85,17,46,1
28605,80 - 85,17,37,6
28605,80 - 85,17,46,5
28605,80 - 85,17,37,2
28605,80 - 85,17,46,3
28605,80 - 85,17,46,1
28605,80 - 85,17,46,1
28605,80 - 85,17,46,3
28605,80 - 85,17,37,1
28605,85 - 90,18,46,1
28605,85 - 90,18,37,1
28605,85 - 90,18,46,4
28605,85 - 90,18,37,4
28605,85 - 90,18,37,9
28605,85 - 90,18,46,8
28605,85 - 90,18,37,6
28605,85 - 90,18,46,2
28605,85 - 90,18,46,4
28605,85 - 90,18,37,4
28605,85 - 90,18,46,1
28605,85 - 90,18,46,4
28605,85 - 90,18,46,4
28605,85 - 90,18,37,4
28605,85 - 90,18,46,2
28605,85 - 90,18,37,2
28605,85 - 90,18,46,2
28605,85 - 90,18,37,1
28605,85 - 90,18,37,3
28605,85 - 90,18,46,1
28605,85 - 90,18,37,3
28605,85 - 90,18,37,1
28605,85 - 90,18,37,11
28605,85 - 90,18,46,3
28605,85 - 90,18,37,7
28605,85 - 90,18,46,2
28605,85 - 90,18,46,2
28605,85 - 90,18,37,1
28605,85 - 90,18,46,9
28605,85 - 90,18,37,6
28605,85 - 90,18,46,3
28605,85 - 90,18,37,3
28605,85 - 90,18,46,1
28605,85 - 90,18,37,3
28605,85 - 90,18,46,4
28605,85 - 90,18,37,4
28605,85 - 90,18,46,1
28605,85 - 90,18,37,2
28605,85 - 90,18,46,5
28605,85 - 90,18,37,2
28605,85 - 90,18,46,2
28605,85 - 90,18,46,2
28605,85 - 90,18,37,1
28605,85 - 90,18,37,3
28605,85 - 90,18,46,2
28605,85 - 90,18,46,1
28605,85 - 90,18,37,1
28605,85 - 90,18,37,1
